run,seed,variable,lead_hours,metric,value
pyramid,0,Q500,36.0,skill,-0.06783354841299194
pyramid,0,Q500,42.0,skill,-0.1425869767949386
pyramid,0,Q500,48.0,skill,-0.21907247036274913
pyramid,0,Q500,54.0,skill,-0.3077761865121267
pyramid,0,Q500,60.0,skill,-0.41130985586335234
pyramid,0,Q500,66.0,skill,-0.5378586243294705
pyramid,0,Q500,72.0,skill,-0.7011541986454268
pyramid,0,Q500,78.0,skill,-0.9173421355827058
pyramid,0,Q500,84.0,skill,-1.2008510171321554
pyramid,0,Q500,90.0,skill,-1.581353139331998
pyramid,0,Q500,96.0,skill,-2.106182600992364
pyramid,0,Q500,102.0,skill,-2.831714359380941
pyramid,0,Q500,108.0,skill,-3.8171651261101696
pyramid,0,Q500,114.0,skill,-5.108959898103383
pyramid,0,Q500,120.0,skill,-6.73611673330111
pyramid,0,Q500,6.0,rmse_persistence,0.0002671062627101212
pyramid,0,Q500,12.0,rmse_persistence,0.0004300565285590172
pyramid,0,Q500,18.0,rmse_persistence,0.0005365717738250677
pyramid,0,Q500,24.0,rmse_persistence,0.0006126919015864899
pyramid,0,Q500,30.0,rmse_persistence,0.0006747232489548922
pyramid,0,Q500,36.0,rmse_persistence,0.0007208891813050831
pyramid,0,Q500,42.0,rmse_persistence,0.0007538816619024682
pyramid,0,Q500,48.0,rmse_persistence,0.000779311012483089
pyramid,0,Q500,54.0,rmse_persistence,0.0008025592329312368
pyramid,0,Q500,60.0,rmse_persistence,0.0008207428494166893
pyramid,0,Q500,66.0,rmse_persistence,0.0008335653956813164
pyramid,0,Q500,72.0,rmse_persistence,0.0008435102574007775
pyramid,0,Q500,78.0,rmse_persistence,0.0008544538564836711
pyramid,0,Q500,84.0,rmse_persistence,0.0008631982597368683
pyramid,0,Q500,90.0,rmse_persistence,0.0008691402172267167
pyramid,0,Q500,96.0,rmse_persistence,0.0008740624318818577
pyramid,0,Q500,102.0,rmse_persistence,0.0008813263062965539
pyramid,0,Q500,108.0,rmse_persistence,0.0008875144978147898
pyramid,0,Q500,114.0,rmse_persistence,0.0008922101743364912
pyramid,0,Q500,120.0,rmse_persistence,0.0008962220554006414
pyramid,0,Q500,6.0,acc,0.9264076137107371
pyramid,0,Q500,12.0,acc,0.8092590554641551
pyramid,0,Q500,18.0,acc,0.6981362947306297
pyramid,0,Q500,24.0,acc,0.5988083667582899
pyramid,0,Q500,30.0,acc,0.5067566220955837
pyramid,0,Q500,36.0,acc,0.42897057388685517
pyramid,0,Q500,42.0,acc,0.3648489884966112
pyramid,0,Q500,48.0,acc,0.3092524072079524
pyramid,0,Q500,54.0,acc,0.25920502297812564
pyramid,0,Q500,60.0,acc,0.21619437272128914
pyramid,0,Q500,66.0,acc,0.17938927534910498
pyramid,0,Q500,72.0,acc,0.14723213644996302
pyramid,0,Q500,78.0,acc,0.11914863486786746
pyramid,0,Q500,84.0,acc,0.09616054425188926
pyramid,0,Q500,90.0,acc,0.0774470319741476
pyramid,0,Q500,96.0,acc,0.061525167999719584
pyramid,0,Q500,102.0,acc,0.048246143154901645
pyramid,0,Q500,108.0,acc,0.03732609185292311
pyramid,0,Q500,114.0,acc,0.028901774374483206
pyramid,0,Q500,120.0,acc,0.022729629772714914
pyramid,0,Q850,6.0,rmse,0.0006107207760926792
pyramid,0,Q850,12.0,rmse,0.0009760702753674115
pyramid,0,Q850,18.0,rmse,0.0012324259067788797
pyramid,0,Q850,24.0,rmse,0.0014334430907259293
pyramid,0,Q850,30.0,rmse,0.001639614731141464
pyramid,0,Q850,36.0,rmse,0.0018266941268139244
pyramid,0,Q850,42.0,rmse,0.002012377141959789
pyramid,0,Q850,48.0,rmse,0.0022153982340671744
pyramid,0,Q850,54.0,rmse,0.00247513411610979
pyramid,0,Q850,60.0,rmse,0.002782652617053631
pyramid,0,Q850,66.0,rmse,0.003158914337917063
pyramid,0,Q850,72.0,rmse,0.003627249033171994
pyramid,0,Q850,78.0,rmse,0.00423026738320097
pyramid,0,Q850,84.0,rmse,0.004995343909341604
pyramid,0,Q850,90.0,rmse,0.005984231471655144
pyramid,0,Q850,96.0,rmse,0.0072897860479316165
pyramid,0,Q850,102.0,rmse,0.009050919326784387
pyramid,0,Q850,108.0,rmse,0.011428112060845128
pyramid,0,Q850,114.0,rmse,0.014622379484948074
pyramid,0,Q850,120.0,rmse,0.018815557392733308
pyramid,0,Q850,6.0,rmse_climatology,0.00144015335484439
pyramid,0,Q850,12.0,rmse_climatology,0.0014408812381669213
pyramid,0,Q850,18.0,rmse_climatology,0.0014406939546006306
pyramid,0,Q850,24.0,rmse_climatology,0.001440393985085661
pyramid,0,Q850,30.0,rmse_climatology,0.0014403996060056148
pyramid,0,Q850,36.0,rmse_climatology,0.0014403016356245746
pyramid,0,Q850,42.0,rmse_climatology,0.0014410309380099588
pyramid,0,Q850,48.0,rmse_climatology,0.0014408364218990452
pyramid,0,Q850,54.0,rmse_climatology,0.001440507765892772
pyramid,0,Q850,60.0,rmse_climatology,0.001440538116462105
pyramid,0,Q850,66.0,rmse_climatology,0.0014404241967345079
pyramid,0,Q850,72.0,rmse_climatology,0.0014410925696179005
pyramid,0,Q850,78.0,rmse_climatology,0.0014409252545756657
pyramid,0,Q850,84.0,rmse_climatology,0.0014405920263996228
pyramid,0,Q850,90.0,rmse_climatology,0.001440598356527884
pyramid,0,Q850,96.0,rmse_climatology,0.001440443160596248
pyramid,0,Q850,102.0,rmse_climatology,0.0014410555474785305
pyramid,0,Q850,108.0,rmse_climatology,0.001440854692639432
pyramid,0,Q850,114.0,rmse_climatology,0.001440437517807376
pyramid,0,Q850,120.0,rmse_climatology,0.0014403566004310244
pyramid,0,Q850,6.0,skill,0.5759335114983861
pyramid,0,Q850,12.0,skill,0.32258797636288117
pyramid,0,Q850,18.0,skill,0.1445609229890078
pyramid,0,Q850,24.0,skill,0.0048256896597066445
pyramid,0,Q850,30.0,skill,-0.13830545655888815
pyramid,0,Q850,36.0,skill,-0.2682719241805165
pyramid,0,Q850,42.0,skill,-0.3964843424797322
pyramid,0,Q850,48.0,skill,-0.5375778960024098
pyramid,0,Q850,54.0,skill,-0.7182372596067164
pyramid,0,Q850,60.0,skill,-0.9316757989630271
pyramid,0,Q850,66.0,skill,-1.1930444830616094
pyramid,0,Q850,72.0,skill,-1.5170132090360742
pyramid,0,Q850,78.0,skill,-1.9357993204489503
pyramid,0,Q850,84.0,skill,-2.4675632085970514
pyramid,0,Q850,90.0,skill,-3.153990211455107
pyramid,0,Q850,96.0,skill,-4.060793960737839
pyramid,0,Q850,102.0,skill,-5.280756729066498
pyramid,0,Q850,108.0,skill,-6.931481307050139
pyramid,0,Q850,114.0,skill,-9.151345896076187
pyramid,0,Q850,120.0,skill,-12.063124358997475
pyramid,0,Q850,6.0,rmse_persistence,0.0006089466958963016
pyramid,0,Q850,12.0,rmse_persistence,0.0009651592028270345
pyramid,0,Q850,18.0,rmse_persistence,0.0011921699912661005
pyramid,0,Q850,24.0,rmse_persistence,0.0013461022601112002
pyramid,0,Q850,30.0,rmse_persistence,0.0014901987509948849
pyramid,0,Q850,36.0,rmse_persistence,0.001590140601890257
pyramid,0,Q850,42.0,rmse_persistence,0.0016561719138506537
pyramid,0,Q850,48.0,rmse_persistence,0.0016971422869978788
pyramid,0,Q850,54.0,rmse_persistence,0.0017495537385687474
pyramid,0,Q850,60.0,rmse_persistence,0.0017850382878730167
pyramid,0,Q850,66.0,rmse_persistence,0.0018044668658256852
pyramid,0,Q850,72.0,rmse_persistence,0.0018128769457985004
pyramid,0,Q850,78.0,rmse_persistence,0.001838122116865538
pyramid,0,Q850,84.0,rmse_persistence,0.0018540377289853944
pyramid,0,Q850,90.0,rmse_persistence,0.0018604876379336543
pyramid,0,Q850,96.0,rmse_persistence,0.001860015130898766
pyramid,0,Q850,102.0,rmse_persistence,0.0018793768142266912
pyramid,0,Q850,108.0,rmse_persistence,0.001891529809451903
pyramid,0,Q850,114.0,rmse_persistence,0.0018958779507948053
pyramid,0,Q850,120.0,rmse_persistence,0.0018946784969628883
pyramid,0,Q850,6.0,acc,0.9099795945953217
