run,seed,variable,lead_hours,metric,value
multiscale,0,Q850,108.0,rmse_persistence,0.001891529809451903
multiscale,0,Q850,114.0,rmse_persistence,0.0018958779507948053
multiscale,0,Q850,120.0,rmse_persistence,0.0018946784969628883
multiscale,0,Q850,6.0,acc,0.899088497407363
multiscale,0,Q850,12.0,acc,0.7360280915419914
multiscale,0,Q850,18.0,acc,0.5564453060548978
multiscale,0,Q850,24.0,acc,0.3791533723791882
multiscale,0,Q850,30.0,acc,0.23202519890708567
multiscale,0,Q850,36.0,acc,0.1369093257152452
multiscale,0,Q850,42.0,acc,0.08144180361028915
multiscale,0,Q850,48.0,acc,0.04991250052049101
multiscale,0,Q850,54.0,acc,0.03206009811232514
multiscale,0,Q850,60.0,acc,0.021906287453473977
multiscale,0,Q850,66.0,acc,0.0148146369582992
multiscale,0,Q850,72.0,acc,0.009493991340930383
multiscale,0,Q850,78.0,acc,0.005167091572090404
multiscale,0,Q850,84.0,acc,0.0012097143378065253
multiscale,0,Q850,90.0,acc,-0.002164598175542664
multiscale,0,Q850,96.0,acc,-0.005175124657116488
multiscale,0,Q850,102.0,acc,-0.007819142560774036
multiscale,0,Q850,108.0,acc,-0.010389491984816767
multiscale,0,Q850,114.0,acc,-0.01288278023151489
multiscale,0,Q850,120.0,acc,-0.014799074608131514
multiscale,0,T250,6.0,rmse,1.1847389886019697
multiscale,0,T250,12.0,rmse,2.0943057476821916
multiscale,0,T250,18.0,rmse,3.1300599433137846
multiscale,0,T250,24.0,rmse,4.654184068645785
multiscale,0,T250,30.0,rmse,6.975324109530192
multiscale,0,T250,36.0,rmse,10.302450996078404
multiscale,0,T250,42.0,rmse,14.892239587175094
multiscale,0,T250,48.0,rmse,21.151536145034086
multiscale,0,T250,54.0,rmse,29.420332223219802
multiscale,0,T250,60.0,rmse,39.64584150684719
multiscale,0,T250,66.0,rmse,51.43496454023689
multiscale,0,T250,72.0,rmse,64.42374896141452
multiscale,0,T250,78.0,rmse,78.36423984849687
multiscale,0,T250,84.0,rmse,93.08691181066033
multiscale,0,T250,90.0,rmse,108.47716180500764
multiscale,0,T250,96.0,rmse,124.44046091964931
multiscale,0,T250,102.0,rmse,140.89727111272686
multiscale,0,T250,108.0,rmse,157.77276359287734
multiscale,0,T250,114.0,rmse,175.00135999315847
multiscale,0,T250,120.0,rmse,192.5317080438091
multiscale,0,T250,6.0,rmse_climatology,2.778421789105085
multiscale,0,T250,12.0,rmse_climatology,2.7776059735968026
multiscale,0,T250,18.0,rmse_climatology,2.7780232004538514
multiscale,0,T250,24.0,rmse_climatology,2.7790911204338404
multiscale,0,T250,30.0,rmse_climatology,2.779323689143325
multiscale,0,T250,36.0,rmse_climatology,2.77866305353063
multiscale,0,T250,42.0,rmse_climatology,2.7777725329793657
multiscale,0,T250,48.0,rmse_climatology,2.7780739287428267
multiscale,0,T250,54.0,rmse_climatology,2.778967966075586
multiscale,0,T250,60.0,rmse_climatology,2.7790312944617406
multiscale,0,T250,66.0,rmse_climatology,2.778236154956969
multiscale,0,T250,72.0,rmse_climatology,2.777279903351175
multiscale,0,T250,78.0,rmse_climatology,2.777536634805378
multiscale,0,T250,84.0,rmse_climatology,2.778339800996408
multiscale,0,T250,90.0,rmse_climatology,2.778363726410039
multiscale,0,T250,96.0,rmse_climatology,2.7775368117306245
multiscale,0,T250,102.0,rmse_climatology,2.7765567296617717
multiscale,0,T250,108.0,rmse_climatology,2.7768414217931596
multiscale,0,T250,114.0,rmse_climatology,2.7777229273034636
multiscale,0,T250,120.0,rmse_climatology,2.777859302772127
multiscale,0,T250,6.0,skill,0.573592824081772
multiscale,0,T250,12.0,skill,0.24600329651141473
multiscale,0,T250,18.0,skill,-0.12672203126396497
multiscale,0,T250,24.0,skill,-0.6747144540979377
multiscale,0,T250,30.0,skill,-1.5097199497767768
multiscale,0,T250,36.0,skill,-2.707700717072509
multiscale,0,T250,42.0,skill,-4.361216374042719
multiscale,0,T250,48.0,skill,-6.613741278154494
multiscale,0,T250,54.0,skill,-9.586783504657207
multiscale,0,T250,60.0,skill,-13.266065152219179
multiscale,0,T250,66.0,skill,-17.51353220944371
multiscale,0,T250,72.0,skill,-22.19670728315079
multiscale,0,T250,78.0,skill,-27.21357560743311
multiscale,0,T250,84.0,skill,-32.50450933945378
multiscale,0,T250,90.0,skill,-38.04354234611767
multiscale,0,T250,96.0,skill,-43.802452444226326
multiscale,0,T250,102.0,skill,-49.74532409423897
multiscale,0,T250,108.0,skill,-55.8173473481949
multiscale,0,T250,114.0,skill,-62.001733640527256
multiscale,0,T250,120.0,skill,-68.30938073489709
multiscale,0,T250,6.0,rmse_persistence,1.1207176545285014
multiscale,0,T250,12.0,rmse_persistence,1.843115514777053
multiscale,0,T250,18.0,rmse_persistence,2.3054862356098025
multiscale,0,T250,24.0,rmse_persistence,2.6133587599676704
multiscale,0,T250,30.0,rmse_persistence,2.8360473595898212
multiscale,0,T250,36.0,rmse_persistence,2.995861909523321
multiscale,0,T250,42.0,rmse_persistence,3.1114383198812225
multiscale,0,T250,48.0,rmse_persistence,3.2026690659305648
multiscale,0,T250,54.0,rmse_persistence,3.2838535554032857
multiscale,0,T250,60.0,rmse_persistence,3.3500505607450752
multiscale,0,T250,66.0,rmse_persistence,3.400171031557549
multiscale,0,T250,72.0,rmse_persistence,3.4393037376242024
multiscale,0,T250,78.0,rmse_persistence,3.4782262811882756
multiscale,0,T250,84.0,rmse_persistence,3.5120330014635393
multiscale,0,T250,90.0,rmse_persistence,3.5367914317085614
multiscale,0,T250,96.0,rmse_persistence,3.5574578124262612
multiscale,0,T250,102.0,rmse_persistence,3.58183419123739
multiscale,0,T250,108.0,rmse_persistence,3.60379244305544
multiscale,0,T250,114.0,rmse_persistence,3.6186811911008414
multiscale,0,T250,120.0,rmse_persistence,3.6311820299284254
multiscale,0,T250,6.0,acc,0.907461464252887
multiscale,0,T250,12.0,acc,0.7345816166780536
multiscale,0,T250,18.0,acc,0.5342587907011755
multiscale,0,T250,24.0,acc,0.34963925869819223
multiscale,0,T250,30.0,acc,0.2171085747725243
multiscale,0,T250,36.0,acc,0.1363617144376512
multiscale,0,T250,42.0,acc,0.08768238990598354
multiscale,0,T250,48.0,acc,0.056663237890766785
multiscale,0,T250,54.0,acc,0.036152536902480395
multiscale,0,T250,60.0,acc,0.022467701346272673
multiscale,0,T250,66.0,acc,0.013122431563995014
multiscale,0,T250,72.0,acc,0.005860151128978025
multiscale,0,T250,78.0,acc,0.0004334443478088128
multiscale,0,T250,84.0,acc,-0.0033365046752089674
multiscale,0,T250,90.0,acc,-0.00662842554460429
multiscale,0,T250,96.0,acc,-0.009235031546967974
multiscale,0,T250,102.0,acc,-0.011648670012421154
multiscale,0,T250,108.0,acc,-0.013907363868329616
multiscale,0,T250,114.0,acc,-0.015288528849740694
multiscale,0,T250,120.0,acc,-0.0165727810277082
multiscale,0,T2M,6.0,rmse,2.8920725196862787
multiscale,0,T2M,12.0,rmse,4.497754267561918
multiscale,0,T2M,18.0,rmse,6.31977051681675
multiscale,0,T2M,24.0,rmse,9.872827635964821
multiscale,0,T2M,30.0,rmse,15.888629495690882
multiscale,0,T2M,36.0,rmse,24.64052395056299
multiscale,0,T2M,42.0,rmse,36.910118270915376
multiscale,0,T2M,48.0,rmse,54.056109196623005
multiscale,0,T2M,54.0,rmse,77.43500334591405
multiscale,0,T2M,60.0,rmse,107.09057115144036
multiscale,0,T2M,66.0,rmse,141.71689066969316
multiscale,0,T2M,72.0,rmse,179.65541272718983
multiscale,0,T2M,78.0,rmse,219.51037410566792
multiscale,0,T2M,84.0,rmse,260.2417717783841
multiscale,0,T2M,90.0,rmse,301.2250907128494
multiscale,0,T2M,96.0,rmse,342.1729769059149
multiscale,0,T2M,102.0,rmse,383.01259373525255
multiscale,0,T2M,108.0,rmse,423.6971858049907
multiscale,0,T2M,114.0,rmse,464.21168549379775
multiscale,0,T2M,120.0,rmse,504.60994331663545
multiscale,0,T2M,6.0,rmse_climatology,2.3187562213116486
multiscale,0,T2M,12.0,rmse_climatology,2.3188641749845447
multiscale,0,T2M,18.0,rmse_climatology,2.3186642922315097
multiscale,0,T2M,24.0,rmse_climatology,2.31959544636485
multiscale,0,T2M,30.0,rmse_climatology,2.3187428547168345
multiscale,0,T2M,36.0,rmse_climatology,2.318247720358349
multiscale,0,T2M,42.0,rmse_climatology,2.318292194308238
multiscale,0,T2M,48.0,rmse_climatology,2.318040409262047
